sample_barcode,patient_barcode,CNV_NMF1,CNV_NMF2,CNV_NMF3,CNV_NMF4,CNV_NMF5,CNV_NMF6,CNV_NMF7,CNV_NMF8,CNV_NMF9,CNV_NMF10,CNV_NMF11,CNV_NMF12,CNV_NMF13,CNV_NMF14,CNV_NMF15
TCGA-BR-8590-01,TCGA-BR-8590,0.3501075299924823,0.5041493483399985,0.004284814663418557,0.3089608969057154,0.22007511260563692,0.25087556895701374,0.2592548390135607,0.7638062943902073,0.6783152837794292,0.012584574379681563,0.24160871552748897,0.39122592369814685,0.2131380136785428,0.11257807611527099,0.31808670203435363
TCGA-BR-8591-01,TCGA-BR-8591,0.18615557863201168,0.2999204474013119,0.3063057716029984,0.29008214497260343,0.2903335659869657,0.11863196543959814,0.27323009651450314,0.6733811429366496,0.20951501692304905,0.2854239052532547,0.3473006593399408,0.34273831272527655,0.2401520494080229,0.14942480714439987,0.38880937779874053
TCGA-BR-8592-01,TCGA-BR-8592,0.2358559603376127,0.351680413490086,0.36444006909707394,0.281280282510952,0.22519348975653442,0.17615735822276943,0.27238977660226177,0.3401928917168918,0.23125550096570563,0.11162064331294862,0.3848699697242215,0.3366986483249715,0.2572782918518038,0.1628666865950342,0.39403497412341765
TCGA-BR-8676-01,TCGA-BR-8676,0.24379926305619481,0.31093390538178317,0.257197356419417,0.3091867584686168,0.28609951281675494,0.09913439564350432,0.23842888629423217,0.6677220379813947,0.5196273276748922,0.2727140182432857,0.3462363178136413,0.3270298937121465,0.2224736216607546,0.14058536228230553,0.37546723865986087
TCGA-BR-8677-01,TCGA-BR-8677,0.21312932218847608,0.44325787486842533,0.29447455472406797,0.3592144928135039,0.20950823761609164,0.5970705880561105,0.3276690314640578,0.3832956490242201,0.18430982457153233,0.1489123426605908,0.16490165969588255,0.2800834605694136,0.2572864587597445,0.08753754757727142,0.11253024873428841
TCGA-BR-8678-01,TCGA-BR-8678,0.49973235893754453,4.0380751406162834e-13,0.19985678292371054,0.4796917631668399,0.18818629444607987,1.6470988222888063e-12,0.2250219945713221,0.32535539461788526,0.0005918333286028737,0.16104938961003112,0.4877932977142135,0.45746419757778345,0.868704524958121,8.15828633814163e-09,0.6015201967308099
TCGA-BR-8679-01,TCGA-BR-8679,0.3051603925645102,0.4671491542358603,0.8022414663811862,4.458115918540833e-05,0.26772870011313643,0.23886539463642345,2.2339999118058548e-05,0.5836453805968207,0.5480112922385049,0.4671934671537168,0.20570975665659855,0.059154613571445885,0.2541809460804232,0.30571266776094164,0.35101515777651177
TCGA-BR-8680-01,TCGA-BR-8680,0.3184525059462338,0.4589696391161348,0.09138188122778812,0.320605099877836,0.1326059535507201,0.3359874293264226,0.3011006990838601,0.1120075390721093,0.22283340632303078,0.2746782829148595,0.29350219977078323,0.39196242335363163,0.2693294824402843,0.16615427151868745,0.20164206195680964
TCGA-BR-8682-01,TCGA-BR-8682,0.5834807241337251,0.6658386933552229,0.2591717545069655,0.00013245048151974527,0.2522776440401163,0.1495259679889203,0.6207794556092058,0.05466222403941565,0.27819876518479913,0.5132405493310458,0.2503824386413955,0.04965384119117978,0.14329717692568159,0.42345200716577136,0.39304765022009597
TCGA-BR-8683-01,TCGA-BR-8683,0.002531174995859242,0.5724306625563679,0.5526818632956786,0.15428121735540545,0.0329588967095006,0.343898157288623,0.2693300319266389,0.02335781086934653,0.34060736161707944,0.5238225634276983,0.6114132306756981,0.08663117859762805,3.3638053886423835e-07,0.37346796203990584,1.3305580196216502e-07
TCGA-BR-8686-01,TCGA-BR-8686,0.589772723648618,0.4025755029216275,0.420179583998092,0.08887771720053778,0.4183002096313097,0.1651857303349202,0.07112868588972217,0.3711436782272045,0.25583185060831737,0.23095890049424808,0.003731850307575611,0.14597523531022014,0.3160654275723799,0.17757825037639127,0.13775716102351554
TCGA-BR-8687-01,TCGA-BR-8687,0.47918515801387535,0.35281396180593455,0.018474256422987775,6.147726834530545e-11,0.12991003357965428,0.7242867514186964,0.29479340298263607,0.21085244073594575,0.5607921288415136,0.7064526599298038,0.33270316714835113,0.023403005056554002,0.509221500278872,0.09492200155161673,0.0387176532502639
TCGA-BR-8690-01,TCGA-BR-8690,0.5957965086715897,0.20135969334207307,0.38657509480872315,0.34422172400341844,0.008976864777171346,3.4571188534720964e-06,0.2878323036515249,0.3777002409268423,1.7254716925276508e-07,0.9062910036698477,0.14972695661270174,0.3714982325006695,0.05698268343287418,0.560143393270961,0.09785836689282958
TCGA-BR-A44T-01,TCGA-BR-A44T,0.23594838522417952,0.351649766549824,0.36426182292428444,0.28129174938131674,0.22498721076849787,0.17605049526717664,0.27234766419263196,0.3401992527134971,0.23134087844957968,0.11185481064124038,0.3850409389849748,0.33658556074229523,0.25728761174149567,0.16293504229121863,0.3940346064930015
TCGA-BR-A44U-01,TCGA-BR-A44U,0.6417440821768977,0.47003827794347025,0.0010932924652085794,0.6316892081077888,0.1879643746410498,0.5735080449621132,0.6120359947678307,0.17808318675810766,0.15338290345947467,0.5416827668564824,0.015458576658234906,0.1170045106455369,0.1554221991152109,0.47229826729530383,0.12054526404805695
TCGA-BR-A452-01,TCGA-BR-A452,0.10825880249347866,0.31102113411929455,0.8732053729388911,0.5236103340403654,2.6334764206577905e-07,4.332249374531265e-05,0.15573467259025175,8.43069788123981e-07,0.18569290447459044,0.8562663022169056,0.8155133431680224,0.30190906020406555,0.0005649368110531456,0.08352804043532235,0.060695470172549996
TCGA-BR-A453-01,TCGA-BR-A453,0.2258095274152778,0.3453985658455724,0.37428935549940967,0.2863699218380521,0.22208037321854493,0.17437051905200607,0.26414241246236564,0.32969318967713235,0.23887270224692211,0.1317936535459211,0.408876794726662,0.3255288819531018,0.27283113843941187,0.16033875594982894,0.3895479016781381
TCGA-BR-A4CR-01,TCGA-BR-A4CR,0.4928739992067302,0.35636691988577407,0.40366503454232433,0.24428639644159877,0.0026125573315688654,0.04299647713857375,0.3059477870644192,0.06861066456608764,0.0022973198366332457,0.1669830484889964,0.2454579258519221,0.3695302828456441,0.8896880915803801,0.18091629489517386,0.403441689778231
TCGA-BR-A4CS-01,TCGA-BR-A4CS,0.2374986060307131,2.9017692466248557e-06,0.27455014099354014,0.0910704798352393,0.8607447675560321,5.1754156955440945e-06,0.05717452094121427,0.6303557443040703,0.24326637774535861,0.32817866487959185,0.23889559860001391,0.1547291652810201,2.017723159625726e-09,0.030234115719991995,0.3279077271567667
TCGA-BR-A4IU-01,TCGA-BR-A4IU,0.218258426169586,0.30563076807480005,0.30106225334138237,0.2839558174765865,0.2871461529875915,0.1360233431699698,0.25196727714352424,0.6671779071841647,0.4937714774368129,0.2551936462583584,0.3241739111104287,0.3549646064728898,0.22043013542433074,0.13045056104581063,0.3787073175539182
TCGA-BR-A4IV-01,TCGA-BR-A4IV,0.2214584474404446,0.3306674586300745,0.38631237069002167,0.2745117810242684,0.22206914272476685,0.18732226838076618,0.2653054828288671,0.3369905606211369,0.23015027275604688,0.1033007990321115,0.37747309504552307,0.3419853194670418,0.24820816091713077,0.2781318562627826,0.3933395158955967
TCGA-BR-A4IY-01,TCGA-BR-A4IY,0.2870282792458468,0.7547860871998295,0.2878348779299186,0.2380069531231805,0.3159752950653102,0.15193526488562542,0.25805208416807485,0.06495595951399914,0.0020601374578963004,0.2691904554843714,0.4081859875087079,0.5691110351356892,0.1374292691737719,0.41086550805838457,0.12472143472911694
TCGA-BR-A4IZ-01,TCGA-BR-A4IZ,0.23656842722034394,0.3520297847177571,0.3628250166981084,0.2813783400409311,0.22435862919090516,0.17576905803773507,0.27227188871199903,0.34050788377830193,0.23152815795431908,0.11218393681242313,0.3854446124267959,0.33635818616058627,0.2573095253553709,0.1631712551636686,0.3940325308686138
TCGA-BR-A4J1-01,TCGA-BR-A4J1,0.6393645787151878,0.6395476166061029,0.10666671404199272,0.0802978185506722,0.1403194694761633,0.16115466714669063,0.048090257700110786,0.17709246665382164,7.040576464714163e-07,0.9160794923152167,0.019010551421077364,0.0014746055153722064,0.02601612518782045,0.4511419346419208,0.8623659515832107
TCGA-BR-A4J2-01,TCGA-BR-A4J2,0.2744340707988593,0.3762230060563774,1.1876530699618946,0.26469488946093156,0.1396590196844042,0.3208465760273791,0.238969506268778,0.42468316522910554,0.24808314769743584,0.217526521750845,0.11206487066472452,0.41259814852216414,2.0305585126962385e-16,0.2568990232047426,0.3706506596217824
TCGA-BR-A4J4-01,TCGA-BR-A4J4,0.33021736078183506,0.7413319442944052,0.22649567446641328,0.509064942604156,0.28011221289739574,0.18103395006201944,0.4378797141957163,0.2676485446157501,0.3902624078025507,0.0006975276549026132,0.615739372280178,0.5641544741139918,0.05726506652606212,0.3286523080144298,0.3060797024304142
TCGA-BR-A4J5-01,TCGA-BR-A4J5,0.45315532055835267,0.20087757718601343,0.5144298997294144,0.24612107783781437,0.10714430574868236,0.15641864455057577,0.2554074560334231,0.6492319653169024,0.22496044199710347,0.33952821503240993,0.39072494046151096,0.32246514987030783,0.2850578260872877,0.14009617168700997,0.34484490896705855
TCGA-BR-A4J6-01,TCGA-BR-A4J6,0.13021869037368283,0.49559164915525167,0.10235614543814749,0.38803637062375657,0.30942344104269953,0.36944927700445324,0.34213232073503913,0.40692824465949756,0.24301482458977816,0.16141025977867862,0.20209139907852283,0.1324818471529213,0.2140672891231012,0.17205155500430586,0.16871634199293312
TCGA-BR-A4J7-01,TCGA-BR-A4J7,0.12843561407573506,0.24840546655684898,0.5962537392233944,0.2702409624241327,0.2778624762319857,0.16196912599020533,0.21329153269583795,0.5952178430056535,0.5694425744630077,0.0036016709993884717,0.40151316735071535,0.21898638762074987,0.20525955864755138,0.5274620657834166,0.36422467238601075
TCGA-BR-A4J8-01,TCGA-BR-A4J8,0.219068531356448,0.6193480212482024,0.9185056609019037,0.0001742331810727269,2.6712996533815135e-09,0.7849439510148183,0.05315807634077629,5.782001167266621e-06,2.175687798879471e-11,0.23451988769319335,0.18224953312267475,0.023499019710497136,0.3882942930749545,0.27150831961128713,0.11363625699489957
TCGA-BR-A4J9-01,TCGA-BR-A4J9,0.45829214006664737,0.20607579203744783,0.49354303955884715,0.2526448090776926,0.08086438865840732,0.17848357862865394,0.5509807962084855,0.6598322086891097,0.21885968306298811,0.2859622109932709,0.38503538200309795,0.30879661421888416,0.24768268757285616,0.13796449447287643,0.3266545648643691
TCGA-BR-A4PD-01,TCGA-BR-A4PD,0.21486945591755732,0.6661771633184544,0.5648572654781746,7.502937231971455e-06,2.1787635215596036e-08,0.401083372325385,0.6377669809089698,0.34844539704541605,0.5428352388009335,0.011120791564126148,3.197857906109341e-06,0.006296226606924838,0.4920237674064663,0.5830928556900182,0.6695558931211478
TCGA-BR-A4PE-01,TCGA-BR-A4PE,0.36036160840344367,0.5193420819288344,0.7896945724234039,0.9247523020483138,0.5005987310045493,0.22320570769008957,0.5306937585655007,0.6188550792967912,0.40074040908742414,0.27151452495176265,0.04337374140378994,0.08266590156648626,0.04373340282506966,0.3580721174278809,0.12573421213892694
TCGA-BR-A4PF-01,TCGA-BR-A4PF,0.5337938246990489,4.0915825902894023e-08,0.04726642981288947,3.226065758982009e-07,0.0004624567561990333,0.45261411069722646,0.023701489259269327,0.1565589613963388,1.2464264322899987e-07,0.34397830541967533,0.4405515295379853,0.00014779854965641891,0.3963861229381208,0.5138323762504894,0.6812750547105654
TCGA-BR-A4QI-01,TCGA-BR-A4QI,0.3251847817618181,0.008660566175766264,4.489136372734886e-12,0.41578603366770894,0.7130147048889085,0.3323436485019536,0.2826921182081167,0.09583420850046259,6.696089874587004e-08,0.8931841714908507,0.31384169399637313,0.3435129445153481,0.6454948023677277,0.4335918929459722,0.02507311962389274
TCGA-BR-A4QL-01,TCGA-BR-A4QL,0.2052101574865343,0.2926999130637413,0.3309618134807766,0.28481034284802664,0.2731353074797373,0.12199895398451681,0.2719880963744645,0.6706519805138828,0.20919609982762458,0.284451969784197,0.3620414432998477,0.34283741473729895,0.2457870459520938,0.14818131504812102,0.3828517782572229
TCGA-BR-A4QM-01,TCGA-BR-A4QM,0.4990206356665696,0.27284203099278487,0.5019578606726517,0.2506179552385318,0.04255452648760268,0.22032485835692175,0.2624427685830097,0.3331089624755158,0.24739136738520343,0.1571634146729959,0.39964193207967336,0.2979167141792035,0.30299853800585697,0.15450658014617674,0.35393250020869876
TCGA-CD-5798-01,TCGA-CD-5798,0.26786301172805566,0.32068493215384647,0.3591536338831175,0.556325066890993,0.09827968772324255,0.23442459678281136,0.202177737235782,0.319977622425434,0.17089117771624024,0.07577596232259506,0.4335732341800998,0.454224515616707,0.1247244241272818,0.14134688986254293,0.7200031765109243
TCGA-CD-5799-01,TCGA-CD-5799,0.23707451463633936,0.18971383326233768,0.8182236040274187,0.02700342435432629,0.26972853893323695,1.0091437226045141,0.010393214158651585,0.3290684364960626,0.43334071109631145,0.25226715007102335,0.0004385864866474907,0.17559559272663985,0.3280061723388989,0.23357130676558865,0.052085169865520906
TCGA-CD-5800-01,TCGA-CD-5800,0.766132658187236,0.4080728693352736,9.537719499397317e-10,2.143816520941447e-06,0.5636145577357158,0.34745164603699435,0.6640471319236033,5.791411909513347e-39,0.43706630557854703,0.4840500908540428,0.0741483354936966,0.034241085533261696,0.2908544620431343,0.18323130494715958,0.335444730833838
TCGA-CD-5801-01,TCGA-CD-5801,0.048973149786555696,0.6692190785621922,0.6291052214444389,0.5165283785275725,0.0804836417657548,6.06226533921411e-09,0.4937252143566568,0.2406763297421623,0.5004379506066943,0.039527314188429634,0.34208820280992086,0.6403987796038577,0.5451556961389724,0.29982682226745166,0.014677106535522896
TCGA-CD-5803-01,TCGA-CD-5803,0.2169889515369856,0.29282830230042284,0.3722638115596972,0.05717127987059768,0.44545058736267296,0.06792303745616776,0.024017084990088887,0.666238027298686,0.584074493588596,0.412756859705429,0.254289385044419,0.12759159885495128,0.2489714499345522,0.1684959840751764,0.05688842691314928
TCGA-CD-5804-01,TCGA-CD-5804,2.4157329145219386e-08,0.8067454654465805,0.1824520590730794,0.5243546809229978,0.3819268084403479,0.5484249743326723,0.5946265654191898,0.17436713242361118,0.372777726187245,0.31643464729168197,0.014754180530559956,0.4278918226684997,0.41512013849614593,0.22957393263115988,0.19968700068400538
TCGA-CD-8524-01,TCGA-CD-8524,0.14391310134262997,0.00022775788968847817,0.4224245573979403,0.32236263499458667,0.13270047728131762,0.1845179292815831,0.11075175996452087,0.37084322062888003,0.3797451589700749,0.30977939726553305,0.3487136077808557,0.0019559652235162173,0.4286059951538113,0.30730680119261033,0.03311575752304312
TCGA-CD-8525-01,TCGA-CD-8525,0.33272052751171555,0.31133427775902073,0.011799360329313058,0.00035735653561893405,0.38453479052155815,0.1257400430375658,0.0007454994758112431,0.42131782232032855,0.645806739024356,0.4326225577761752,0.6380371070105636,0.000269823006616037,0.6352734112248958,0.20756656646503127,1.6581612305249682e-06
TCGA-CD-8526-01,TCGA-CD-8526,1.3684776401056766e-07,0.44480367389479747,0.010758824660425013,0.7259572295692174,0.24750127941945935,0.4684706489807353,0.3241755132257358,0.08494887794327553,0.17348090012327744,0.7028662158642093,0.0007368941712301199,0.14040265565223675,0.1473713032711952,0.1418576595744609,0.24778889430005352
TCGA-CD-8527-01,TCGA-CD-8527,6.06390674912314e-11,0.0019970988591778696,0.7790421185076762,0.04447673484425921,0.9119023373256471,0.02605543320495525,0.0027066676620971218,0.2240535543923266,0.7334817285413362,0.21056802607773503,0.00011419253870507541,0.25195237658064923,0.00046205129508619425,0.49084133154285414,0.21282301182983393
TCGA-CD-8528-01,TCGA-CD-8528,4.779919021594148e-08,3.70394452953605e-07,0.24580667499882042,0.2247369851341038,0.25346319479723073,0.11215649928985828,0.17012045500805043,0.33113918889806,0.5619825598679786,0.2714315848336148,0.6696484242504908,0.35069129886232225,0.4308736007951377,0.9474317916315957,0.0002593469694461731
TCGA-CD-8529-01,TCGA-CD-8529,0.3804785086011149,0.1677757979376606,0.007578151370215641,0.2637210351340424,0.44965839216559134,0.7018073267824187,0.2325387680404053,0.36624683417624443,0.339073325265034,0.00049260714756103,0.4748019552601258,0.3090163343294436,0.3861898528366496,0.554362377341846,0.1177168913679233
TCGA-CD-8530-01,TCGA-CD-8530,1.5813061506433702e-10,0.4239908302608706,0.1561540850254854,0.4035008198656695,0.4093633092174463,0.007900634596145763,0.30580661907703444,0.8027513336916778,0.5424427312529222,0.2156871742046795,0.024999389509112586,0.1329718827253143,0.17285469188354258,0.5037017390185113,0.4696713898930492
TCGA-CD-8531-01,TCGA-CD-8531,0.31128782908800867,0.500884396809542,0.15127659167766733,0.34076249198281117,0.15709094933705992,0.3376171330888663,0.2956192662013723,0.38138037528552077,0.19997743286909464,7.226834698047116e-07,0.29888514072819733,0.353980019821361,0.25311747624128167,0.15437762140407857,0.21805142657810625
TCGA-CD-8532-01,TCGA-CD-8532,0.3369681749127376,0.45193766160322996,0.14122400103781907,0.07460284649427279,0.23030476933227562,0.13280986791710578,0.04609347582728842,0.4306198079418706,0.3391459981597197,0.2317121959556351,0.3450780333402501,0.07764307843650503,0.26375859238250215,0.2300881659947146,0.12868814321849012
TCGA-CD-8533-01,TCGA-CD-8533,0.30105323618937785,0.30338011332948867,0.300207234108499,0.0022708171239830123,0.017853245687244893,0.6189456388511866,0.026015169146704924,0.07766075954176524,0.2883632077026358,0.6791640793346473,0.31686961480945125,0.10282046565349197,0.4631014894996063,0.450038040233558,0.02435732394599886
TCGA-CD-8534-01,TCGA-CD-8534,0.3263307182507612,0.00012989053718814858,0.09727077069869317,0.03598571242318343,0.3630287934842972,0.23955234440901205,0.3291417165764954,0.4013898865985845,0.31816303943266294,0.19007162396189778,0.49080721098254554,0.018663058868998016,0.21996176617730143,0.730985215059406,8.516094230992775e-05
TCGA-CD-8535-01,TCGA-CD-8535,0.5283057815102126,0.41651091802305445,0.024069136313017284,0.5637150906121225,0.0008615774697664977,0.00268169176302945,0.5634198670773019,0.4314275434745107,0.21052155425735486,0.2863611275167373,0.18985993267729467,0.6006540012725727,0.5047408946899208,0.20525408000659848,0.3861951020697232
TCGA-CD-8536-01,TCGA-CD-8536,0.15200202961889922,0.6238772146629294,0.41501125401631594,0.2720935617029035,0.18819147291856478,0.11948477166813945,0.24984927215117964,0.6496442759210024,0.20283451771739777,0.32639084602524215,0.36543533934632993,0.33384318659722206,0.18983494608333196,0.3397567116236506,0.3688550313999012
TCGA-CD-A486-01,TCGA-CD-A486,0.28315998900146194,5.069188354999333e-05,3.719604671977371e-07,0.04766537652841526,0.6449609667105676,0.8425710813526854,0.4266955875661647,0.14626595357189182,0.09530290113718211,0.7236404517326902,3.1410065184486226e-05,0.18478866560670865,0.4122883535721046,0.7165456212215177,0.06423038048111686
TCGA-CD-A487-01,TCGA-CD-A487,1.8395295026280694e-09,0.12228155989650291,0.25444105998460015,0.32849183572130775,0.5361306224925674,0.12449937187202499,0.4082549566410454,0.6299259014561146,0.6976210733418332,0.21357458082065173,0.2731414259493479,0.40500545492231016,2.6496152938502715e-12,0.16072267556504918,0.4402603482628167
TCGA-CD-A489-01,TCGA-CD-A489,0.44778375811286975,0.11734887948513686,0.0017435112165380205,0.20434041642005452,0.4376931076473369,0.005391555031863351,0.5673363238869095,0.40599356925960284,0.21651691046883456,6.884131747221886e-06,0.3630716773990674,0.3629408945023132,0.23316068384829813,0.15555696365007532,0.3588930107848094
TCGA-CD-A48A-01,TCGA-CD-A48A,0.42448540983587935,0.697951046317625,0.5757361359611411,0.2704933464722155,3.583739113908939e-05,0.039604792361336745,0.5888243193659384,0.30414160446356736,0.6307068514359891,0.06083857327881502,0.21749852073193182,0.07432356247343748,0.29752646362668267,0.36990337802731754,0.07953927588076327
TCGA-CD-A48C-01,TCGA-CD-A48C,0.02845603070308545,0.0001651929824738108,0.37707647219792056,0.05329724982934661,0.18665300841650434,0.024317855895042078,0.007143603477717035,0.6283281041869788,0.6443280421979106,0.4888740560098018,0.09206302899213037,0.208956668390612,0.67734076481639,0.6477408716644524,0.08221282941497131
TCGA-CD-A4MG-01,TCGA-CD-A4MG,0.3783155676874145,0.48718493764626997,0.6863086619931308,0.24990272890237225,0.026286332303518196,0.07630708054673539,0.25354546745481416,0.6271941399228421,0.22582473771785486,0.37770013652484974,0.23700933353334994,0.325434901299916,0.2600169370639113,0.35103773147939804,0.3863841289287382
TCGA-CD-A4MH-01,TCGA-CD-A4MH,0.42445512337259494,0.8942775003274978,0.28297837297972805,0.5564556689765056,9.9636246983198e-12,0.5700244255657911,1.0428415552009641e-11,0.00011409666866177605,0.36912968575202854,3.38890854405754e-08,2.4272262637251896e-05,0.6276346697703971,0.563596329892604,0.21137662928570894,0.16114945845245277
TCGA-CD-A4MI-01,TCGA-CD-A4MI,0.2353320238001428,0.3508334925698058,0.36735125280334063,0.28112508560021326,0.2241418875550295,0.1786391384944273,0.2724960491770678,0.3401137989018163,0.23106631715567708,0.11228698273614669,0.3850918104637203,0.336206573194622,0.2574521161796393,0.16250447730677411,0.3936553003541905
TCGA-CD-A4MJ-01,TCGA-CD-A4MJ,0.20745543997307514,0.2932386579185854,0.3255632966250475,0.2866680476275023,0.273947184623667,0.1193952324452644,0.2721684321601298,0.6709499739671455,0.21309266610421027,0.2900588019246213,0.35916236542481456,0.3379231976831162,0.24347926816312815,0.1488999722219249,0.38402200695627514
TCGA-CG-4437-01,TCGA-CG-4437,0.27942303786408335,0.07615842610005337,0.5770694924573879,0.5003082996322354,0.43289253060671046,0.10820360897804332,0.23085784740390916,0.00025471617566909054,0.7397836828374669,0.43959389949074373,0.008136490482413982,0.6183404260323337,2.970810223620627e-07,0.186259035636376,0.19537233851334054
TCGA-CG-5717-01,TCGA-CG-5717,0.2646467525809835,0.16228762913264702,0.05654496437890355,0.21444544671825552,0.2460970358764682,0.23961117668374532,0.19045844401147025,0.40177458567194346,0.24158143859909612,0.8332991960990804,0.835447452761248,0.2477758140888378,0.19383202903935004,0.1824092088868871,0.3031700672970652
TCGA-CG-5718-01,TCGA-CG-5718,0.016921469273826262,0.7634220367377853,0.13141774394597894,0.010773708741893154,0.30726576853393733,0.4064100654555435,0.4757371879038457,0.08903412741406388,0.2384871838985076,0.6527650413810984,0.02387510429848735,0.13701582227418166,0.7347234586183108,0.30338976138547397,0.18836431500702633
TCGA-CG-5719-01,TCGA-CG-5719,0.7356265767681127,0.2691495052060947,0.3625656932460078,2.0694140838855047e-06,0.36398048826641866,0.1401928322966483,0.23998932035744,0.284503115354279,0.5906400635046226,0.17662239643195243,0.8016977580039429,0.0002563728856438902,0.10998117996777435,0.23818668031316442,2.6296250629841778e-08
TCGA-CG-5720-01,TCGA-CG-5720,0.24052298424014282,0.3567916885586836,0.3550080120484478,0.2857411741119699,0.22211089429102135,0.17425382559387667,0.27426931408544014,0.3397418510581106,0.23736854298784174,0.12063987563576822,0.38867540850447885,0.30449892896099606,0.2535098629423736,0.16362787453930638,0.3929759015540897
TCGA-CG-5721-01,TCGA-CG-5721,0.2242239417569494,0.35317575518117156,0.38670005483195025,0.26676719787642916,0.2274384684741285,0.2043898191498605,0.2723498678030147,0.33812964971556175,0.33573451704109136,0.08814456477615056,0.3549471212351662,0.35300298955854004,0.24789592304203859,0.14746053890491234,0.3953329276416433
TCGA-CG-5723-01,TCGA-CG-5723,0.24783699179620683,0.34775424636292906,0.3613961688885519,0.2797788220875164,0.2165865663912111,0.17810572780748563,0.2691341854938488,0.3416666995541212,0.23585102760076934,0.12440955778592482,0.38622567529776997,0.3291427583774204,0.2578569567676562,0.16068373641515424,0.38630857266134944
